"","D1_p1_rep1_auto","D4_p1_rep1_auto","D8_p1_rep1_auto","D11_p1_rep1_auto","D14_p1_rep1_auto","D1_p1_rep2_auto","D4_p1_rep2_auto","D8_p1_rep2_auto","D11_p1_rep2_auto","D14_p1_rep2_auto","D1_p2_rep1_auto","D4_p2_rep1_auto","D8_p2_rep1_auto","D11_p2_rep1_auto","D14_p2_rep1_auto","D1_p2_rep2_auto","D4_p2_rep2_auto","D8_p2_rep2_auto","D11_p2_rep2_auto","D14_p2_rep2_auto","D1_p3_rep1_auto","D4_p3_rep1_auto","D8_p3_rep1_auto","D11_p3_rep1_auto","D14_p3_rep1_auto","D1_p3_rep2_auto","D4_p3_rep2_auto","D8_p3_rep2_auto","D11_p3_rep2_auto","D14_p3_rep2_auto","D1_p1_rep1_B","D4_p1_rep1_B","D8_p1_rep1_B","D11_p1_rep1_B","D14_p1_rep1_B","D1_p1_rep2_B","D4_p1_rep2_B","D8_p1_rep2_B","D11_p1_rep2_B","D14_p1_rep2_B","D1_p2_rep1_B","D4_p2_rep1_B","D8_p2_rep1_B","D11_p2_rep1_B","D14_p2_rep1_B","D1_p2_rep2_B","D4_p2_rep2_B","D8_p2_rep2_B","D11_p2_rep2_B","D14_p2_rep2_B","D1_p3_rep1_B","D4_p3_rep1_B","D8_p3_rep1_B","D11_p3_rep1_B","D14_p3_rep1_B","D1_p3_rep2_B","D4_p3_rep2_B","D8_p3_rep2_B","D11_p3_rep2_B","D14_p3_rep2_B"
"TCF dependent signaling in response to WNT",-0.506198508344879,-0.464270773988347,-0.339238555802901,-0.232246526839716,-0.185912785983424,-0.518522157672317,-0.45735136230216,-0.346671602564995,-0.0554399720707362,-0.234988814799085,-0.313005686014424,-0.48732630379061,-0.458899569370116,-0.279189504024093,-0.314004691417255,-0.304323417462767,-0.412658234549487,-0.346160352590692,-0.267080809999568,-0.311897095590216,0.294435223950288,0.462157117655275,0.548920101036085,0.641229639014268,0.687423280750654,0.278772146446277,0.589339335527198,0.54938629026279,0.780393188307249,0.375287157234417,-0.560678478526101,-0.394386264786516,-0.301927460772288,-0.174727761476373,-0.124405921886752,-0.502523307141189,-0.379152694686522,-0.126886768858525,-0.120951232334254,-0.109105600246462,-0.253536016521604,-0.396281707120452,-0.323356551607488,0.0764151129266948,0.127815474808316,-0.214709111214294,-0.447037064899812,-0.367768812316382,-0.116513935975821,0.0321956882780414,0.211856086712824,0.658594234027379,0.685560306052477,0.935578175932253,0.689359965479342,0.208959736460861,0.509265178138854,0.84599237460505,0.80561314049929,0.754786461442739
"Disassembly of the destruction complex and recruitment of AXIN to the membrane",-0.457608037585326,-0.50262103569623,-0.218958769941518,-0.268611808592817,-0.107778427403048,-0.461195871856379,-0.60378715762037,-0.285863629009211,0.0102601107729072,-0.217546626592844,-0.407390488118197,-0.753807504849653,-0.617458786059465,-0.425665117223852,-0.48352346981442,-0.447773612907152,-0.687066816795851,-0.523381889066919,-0.451887041859857,-0.565076511902897,0.474671330027481,0.50407782917483,0.665894272257352,0.821844253644723,0.849969819371769,0.365439740875629,0.789042756640971,0.76549279506506,0.998990199165567,0.131032212379993,-0.535499175761198,-0.445884901799862,-0.138028144943494,-0.0838293586597422,-0.0651192568088405,-0.496630448257964,-0.419587877455139,0.0127836434231256,-0.00255803262589157,-0.110677954213972,-0.428357207651666,-0.539744514143028,-0.613150275710146,-0.0971802392906405,-0.157189201862134,-0.362478330237271,-0.717119612235612,-0.627588029896686,-0.32039409668774,-0.271073610861983,0.338160452011903,0.950234724411243,1.01788413503211,1.26104270745431,0.825245448564381,0.341072430130475,0.770031907011877,1.23876472015104,1.04158420814681,0.745573176285455
"Signaling by Nuclear Receptors",-0.617999625142052,-0.144534776816223,-0.0140886062103788,0.403031351985903,0.142079112879148,-0.6698304601889,-0.21925593339661,-0.119044222106971,0.378198638880142,0.103795710954867,-0.328968787865047,-0.167654034849554,0.190786942413635,0.0336315679986067,0.0601262006260198,-0.289515145679077,-0.0765246235841446,0.152983004057153,0.0743178916085281,0.0792259551183517,0.0784210561184249,0.392812496554121,0.692711245304333,0.511371282829394,0.39616301143681,0.133773004215108,0.410941565552719,0.55729275764051,0.494511121969544,0.292815210193866,-0.707909768194206,-0.350354454073814,-0.255703658136471,0.114074472381802,-0.0818233129516613,-0.634477635766911,-0.384551995031944,-0.00508869862283431,0.148565990894487,-0.0807070691530444,-0.407735381375488,-0.614400893514189,-0.39474889057847,-0.504291623031814,-0.733799662736142,-0.373459561976201,-0.323608693016978,-0.427474952104446,-0.46594077888692,-0.544538163800674,0.0753201555454132,0.468222445702,0.570526181294243,0.601720441599227,0.358490616335519,0.0179348906644952,0.478590591932243,0.68972731345961,0.448204183750359,0.387664996894578
"FOXO-mediated transcription",-0.513760142255854,-0.30355369097153,-0.0936575360817986,0.077484038102986,-0.0636652160001539,-0.472711735003988,-0.328329788139671,-0.216696906518573,0.218247515644845,-0.105827916864398,-0.572317877087783,-0.530437445134876,-0.528827280861956,-0.41810039098111,-0.491674859556353,-0.625824302940579,-0.535981938677971,-0.504470685545217,-0.34841271381317,-0.309722389610286,0.0635764238182608,0.700836369639209,1.04093542713257,0.874606915544379,0.884543513845599,0.166560528123763,0.636268027356938,0.758787493657617,0.897284561671776,0.828040083513271,-0.736825676000403,-0.295278425290467,-0.116518221405282,0.183519305301057,0.0525554478744692,-0.590394333829898,-0.288490349763679,0.125802291396399,0.221391415222064,0.100389494026052,-0.731392877544524,-0.599446602862373,-0.534091946399976,-0.513368027405519,-0.643123017835978,-0.724351573696502,-0.559445718880366,-0.592078014906204,-0.569567176946107,-0.310390754274907,-0.0413722524270825,0.47665442698033,0.842647254550206,1.09973348045301,0.966668099672097,0.0107834597369117,0.470182422097398,0.959234394799608,0.972795943194369,1.18057945215935
"MHC class II antigen presentation",-1.20845135687233,-0.743660577708625,-0.290790488177714,0.602865384794336,0.653065187638209,-1.07752067703422,-0.716338967907544,-0.397646304077057,0.910966589077618,0.604846918357597,-0.405370545951821,-0.347740222899969,0.252536840751622,0.350639274354074,-0.193357125256045,-0.652534325487898,-0.230953522485058,0.400475055659642,0.392332034763385,0.221116393745384,0.422577841128254,0.540508380668651,0.621757420580128,0.417582329229282,1.09301689511643,0.602164418348697,0.592843655734753,0.732639662269666,0.597480396862641,0.19501136561795,-1.30829025048746,-0.678343714538686,-0.0874838474148201,0.484377953316082,0.186775459835687,-1.20582841123828,-0.641829436336049,0.818510653333968,0.703007692362773,0.187550736863291,-0.631450476134104,-0.515471062188561,-0.10321336414774,-1.09761786124249,-1.36134216008092,-0.527602566684336,-0.747445018154711,-0.539326309677703,-0.724520711582479,-1.3658390131201,0.244237675290456,0.540810541579014,0.389648332832879,0.903881141425378,0.602992107396779,0.327590155049943,0.417999650043949,0.719059880224195,0.494726646648898,0.574373645985098
"NOTCH4 Activation and Transmission of Signal to the Nucleus",-0.616368129655104,-0.586766993354326,-0.780383197954615,0.0652929870543853,-0.224864512779883,-0.59791199273633,-0.730636664429577,-0.839330996571118,-0.0220521159850352,-0.31456845010475,-0.263052202053251,-0.617939573308793,-1.0397797888553,-0.70336278482581,-0.911418620003461,-0.384887777762565,-0.647369476805712,-0.839537698733445,-0.886018769214715,-0.712760017335681,1.22290832596497,0.710308571413022,0.567106506562584,0.517158936114665,1.31809486851035,1.54415137175849,0.822964577676938,0.878643890850303,1.04699680802709,0.721451266431983,-0.574201939040911,-0.560943474603808,-0.7150682621989,0.144448848102116,0.202410134954464,-0.510343665254466,-0.667442022697714,-0.107938102881826,0.307450384200845,0.249948465421872,-0.30185519278966,-0.216553861408615,-0.477565599412326,-0.521926543387775,-1.02604076697219,-0.195340154135571,-0.538623017054132,-0.643610582313715,-0.663787998775594,-1.13998822152548,1.45320776101144,0.733092954120851,0.555931664566254,1.09915340564867,1.05821013838693,1.618455390887,0.790476676527583,1.02091694090877,1.00854150238231,0.922916789438258
"Signaling by NOTCH4",-0.708878442605967,-0.646581585328084,-0.688642625540172,0.190497044357748,-0.133407988496342,-0.71171934226827,-0.707630653006295,-0.73708424583736,0.32157984021623,0.0758038052224697,-0.166715012840038,-0.148603701904639,-0.247394156984718,0.00829419202794927,-0.104261290333653,-0.255607530295054,-0.0190694731707709,-0.0606504022177162,0.0369188978013792,0.136066505326082,0.430972987565943,0.59154745512403,0.531819552283889,0.330964467655312,0.896460106679933,0.659714376243456,0.536219320981622,0.48355468120219,0.51058979947187,0.646068705788183,-0.792011162147086,-0.690670978631673,-0.776743162735618,0.0437834725440496,0.0856887683472625,-0.734282193593259,-0.727153998721442,-0.329818439138119,0.0969875780659849,0.0983160927953331,-0.370276359172948,0.10040927498296,0.105204522614331,-0.173810111463003,-0.564056778683008,-0.238737087762616,-0.155208188236814,-0.236010735972626,-0.191376269553449,0.0588868891898419,0.390454766599425,0.115495491510289,0.122402294098803,0.600799079311042,0.727928404829969,0.501039122180478,0.182795650381752,0.43450783939289,0.452487670955064,0.812143260892981
"p75 NTR receptor-mediated signalling",-1.00611110774362,-0.773389793714427,-0.805140190182674,-0.0491271517504751,-0.313428512470936,-0.90298537225213,-0.84351677146871,-0.817340757065119,0.0412097206784978,-0.272254427670159,-0.132849624863652,-0.410549436510214,-0.113848564443756,-0.021290462077448,-0.438881128724381,-0.330097645103043,-0.376127216194034,0.0248056059126945,-0.0868883836986976,0.103011324323191,0.671336650853533,0.7487034187448,0.609383311231217,0.558452865372507,1.02996023726027,0.996281625917624,0.713356774764885,0.875436187095215,0.933754015547542,0.325239612988562,-0.993488214145292,-0.697061830374016,-0.740370465029778,-0.000151936660736068,-0.113999782176136,-0.893661557599267,-0.746481472577016,-0.0899359171628763,0.10722190953339,-0.0671166365466967,-0.268978247610928,-0.236753216251656,0.182516528038699,-0.626949174902669,-0.98078002753653,-0.196177989335792,-0.569818012008106,-0.253752624207925,-0.452145768424915,-0.796339242284238,0.808591080946536,0.750756632069856,0.599143926555915,1.07472731397382,0.895482759813825,0.883666066123352,0.745657555358582,1.06721503662974,0.883057711534754,0.788820789499038
"Activated NOTCH1 Transmits Signal to the Nucleus",-0.587698550654626,-0.560408130965796,-0.490323260156092,0.328338318520846,-0.224167064357343,-0.682856799369986,-0.652692863012932,-0.588900824306406,0.208270355877417,-0.173170462358277,-0.190508074942071,-0.179087204011075,-0.395089706689432,-0.122251272836718,0.0517378562978403,-0.184891785117486,-0.17188290382922,-0.199836360486614,-0.16663106008035,-0.0299626664382036,0.598673009424391,0.296403597837503,0.381557915135949,0.306236987550487,0.676951513739728,0.718247766764616,0.359701815630812,0.422210630413045,0.584950433844966,0.197248948574209,-0.560326303705107,-0.597753779665985,-0.683985405298623,0.102430686068997,-0.0982705694487795,-0.561590053242897,-0.644102644385478,-0.293808954314661,0.183926347519512,-0.114973918740578,-0.224773041421513,0.0744089336628503,-0.189875398327841,-0.026792298512151,-0.349853264800568,-0.206213780708161,-0.249392849214009,-0.191917797227853,-0.0640028585572024,-0.0503307757699643,0.627980555306918,0.249194191357315,0.324636954207875,0.686104768570815,0.530630374082632,0.737549006019481,0.351659401315445,0.650121086691773,0.56639428480793,0.492756943730649
"Signaling by NOTCH2",-0.415516016742948,-0.485270323002887,-0.458165192938069,0.191077020358786,-0.120552690224195,-0.554582583055624,-0.566168276065024,-0.5597326143484,0.141403862999608,-0.083024186051962,-0.13343644202976,-0.291648234973898,-0.553129090298415,-0.196637620380683,-0.253783312408942,-0.197956506444377,-0.2327065764711,-0.314958892739979,-0.335551954532063,-0.127520004102952,0.632057952232835,0.375202724340617,0.415767632157879,0.410406218667934,0.890329309347576,0.725727698509732,0.431134577613088,0.473368668635577,0.712420181063533,0.466526160672436,-0.442954824464129,-0.494504756421528,-0.597040278851522,0.0539182143430683,-0.0458271727010266,-0.482463710767215,-0.554512136173794,-0.221122246489646,0.141828798930397,0.0231624598022915,-0.176599890074238,-0.0925014764784707,-0.26099693424937,-0.259790484150572,-0.497038682596285,-0.153398242570596,-0.298164096014893,-0.366466146742256,-0.320978070728261,-0.102517230026769,0.603803623779306,0.192573211841496,0.205133485972317,0.658303693640095,0.656965381320331,0.715229410245658,0.320288541487414,0.589833096335643,0.567592812881551,0.653162159132679
"EPH-Ephrin signaling",-0.707276550101189,-0.582048640719232,-0.521581109915094,-0.0811068980540845,-0.145887134432274,-0.645499234489434,-0.67453076108812,-0.701079062351529,-0.0579262051405677,-0.258607606782866,0.307368361354145,-0.275836116914179,-0.0438856863626155,-0.139427845958493,-0.375050483270386,0.0936410156218516,-0.178303502080056,0.0635715233778585,-0.107938391124511,-0.2444113750537,0.8066672518986,0.45212823261309,0.32754851160461,0.187839352483756,0.643262334566517,0.937427487613352,0.645950038805985,0.480109602108303,0.481984360449295,-0.0246881931395078,-0.591254981564993,-0.480755114400046,-0.543965603917666,-0.125560151200397,-0.22054034446395,-0.567673695021966,-0.550263012645834,0.0704089795035808,0.0546375104303435,-0.301974938790967,0.0854277666966661,0.0314676925737359,0.0474208043228308,-0.311311850941201,-0.676247613005692,0.193580703017071,-0.19260676567074,-0.100087059207623,-0.21386865510573,-0.63052128661589,0.731148581205122,0.637189221337974,0.316649461408494,0.558792321620169,0.395499239210713,0.781045178085855,0.550211985361176,0.561846847800266,0.485121841522169,0.343769662937001
"Diseases of signal transduction by growth factor receptors and second messengers",-0.350622578518126,-0.342474110722482,-0.161247898326941,0.11204212462803,-0.0734364196921601,-0.343548040275686,-0.481567007483159,-0.226844048235589,0.156873681571994,-0.100614054608312,-0.0205928414703284,-0.162380317382131,-0.0444288586074252,0.0240046511473644,0.0207787668057454,0.0134050971728561,-0.224479239595952,-0.0200907731749627,-0.0135367368171448,-0.0411791254909527,0.247710075587171,0.223456606651674,0.359641225952254,0.209817249816511,0.33805226719421,0.310196447669618,0.286250209785775,0.296079344927643,0.442012997161857,0.0252433232841694,-0.41758757291038,-0.452674640166684,-0.279144986747772,0.0271480014115194,-0.207040022784164,-0.426505623525924,-0.405496043997972,-0.0804497930870063,0.0775809053149914,-0.18263312412867,-0.065335942865696,-0.243208921159339,-0.161772924752653,0.0293886249347201,-0.196899435791659,-0.0338609494610727,-0.275313876757425,-0.12929959422768,-0.0300387536026837,-0.0358369050176258,0.114940463684188,0.226262700205699,0.358334467986401,0.503556847446185,0.246632772793949,0.186467139639165,0.232348431472135,0.40654181030719,0.432332717311177,0.323042209521565
"Death Receptor Signalling",-0.800307475553014,-0.445024462034497,-0.334805696397638,0.128627913715137,-0.0533102110237383,-0.629755552879455,-0.454703290165188,-0.360518128800474,0.199046578446417,0.0416399629482249,-0.150911325966203,-0.40172841105446,-0.135545308987664,-0.107812612081598,-0.301151318294034,-0.288782171425042,-0.259287189679078,-0.07789997215849,-0.142336872134595,0.0291518922430759,0.423734025668616,0.475397740217274,0.487780936696631,0.474567872460095,0.824238183583507,0.613828076059829,0.533893784183319,0.706043596985733,0.84021473031419,0.14276492389813,-0.784632809679029,-0.549297515263289,-0.338323471647662,0.30612527217939,-0.0789790743883899,-0.777621866330703,-0.640775637477019,0.10493100809659,0.249271369795562,-0.00129998639814288,-0.377854031379537,-0.319097712725549,-0.106016038793177,-0.555969768570367,-0.787422613671336,-0.334727492376723,-0.490339115633218,-0.36543935670297,-0.530360006598598,-0.452312128799322,0.37367947397232,0.426270535875201,0.637232145060727,0.947201927278148,0.547023881935443,0.425827616436622,0.408907553579193,0.987441125860334,0.717684074422962,0.381822423157527
"PPARA activates gene expression",-0.0950242859352574,0.159374690303794,0.49527956608165,0.995714473178136,0.578943283362204,-0.292227162540521,0.113948995607289,0.318373966688479,0.878663085272158,0.487593442871511,-0.331256382337211,-0.175193735504673,-0.0466930414943794,-0.0689902973805541,0.13605272273492,-0.218446014213426,-0.133151837418632,-0.233724198050375,-0.120754021536439,0.0618458867868113,-0.27466026527326,-0.121284265922332,0.508697203522137,0.301698580608203,0.149922030473476,-0.172638667162922,-0.0638171579488095,0.169061387254943,0.269040402224491,0.206857082479415,-0.400988275924399,-0.131136668951661,0.160757902488853,0.446475841489555,-0.102240728196105,-0.222541070763205,-0.00852239323779409,0.322414819041783,0.613089949904674,-0.112965954191567,-0.516899478506734,-0.72937980394647,-0.707310703117769,-0.330096130978247,-0.60663078954875,-0.399409062461933,-0.413044085783642,-0.606710165930307,-0.45707344857747,-0.590207109271551,-0.233033207929017,0.0785631236809563,0.309857684102976,0.219954191398823,0.129488675355877,-0.244349206050588,-0.0174453077727666,0.573486906331441,0.39515400895448,0.0975350216597288
"Antigen processing-Cross presentation",-0.751913917449418,-0.360405256997974,-0.130853736422864,0.219597639274827,0.429974361032703,-0.642692417297642,-0.323502150432256,-0.133833665269982,0.577895518351033,0.343239032104114,0.0448265013907933,0.386243838605166,0.430007969477671,0.792640100303171,0.323918469503231,-0.180045514004589,0.457143822629441,0.200686019792542,0.665946803660895,0.815442226514636,0.625542294255526,0.731252962401607,0.606324629070357,0.500954563731965,1.08777321942886,0.896404655048354,0.699288616357061,0.598698117961137,0.470027947441567,0.8340503344598,-1.10783497648592,-1.03057370649866,-0.999864090881869,-0.536172232591413,-0.315787069593997,-1.11487582145909,-1.03793862345456,-0.694897149496207,-0.437717362244033,-0.352980160248372,-0.691027666335662,0.111340232905278,-0.16357352003165,-1.12113146234998,-1.00032167212968,-0.638946294189723,-0.236772236481881,-0.453435403173777,-0.767490698631458,-1.04503474095092,0.141447167680592,-0.0132454502259968,0.0647551890124726,0.595181009509739,0.870565479186756,0.158219117653488,0.106938205211575,0.287400830494528,0.362144297025146,0.846995823853539
"Interferon gamma signaling",-0.818664770890882,-0.100886567551355,0.218984035549062,0.52279706974579,0.629142803072984,-0.577579520709206,-0.0069762883878557,0.352174710098103,0.813071559692357,0.637904759403118,-0.647390305136229,0.0423514143269522,0.790816544760261,1.22298896700304,0.438975362535042,-0.821206181379329,-0.0296867337459435,0.573435843602508,0.9988114501709,0.772420040828174,0.226450088808726,0.49490456390914,0.458859235155715,0.49310898031392,1.20727392724837,0.316842640305723,0.367971359878924,0.654240413987153,0.520970818605816,0.365241981313143,-1.0685540453488,-0.670832253160631,-0.532514145011029,-0.199883619510319,-0.406219336950448,-1.05343003507338,-0.708411557470276,-0.182429809602406,-0.0906875804536115,-0.343814012419176,-1.00904138728541,-0.153181418513189,0.0031014800061427,-1.32849211507056,-1.13293993872579,-0.942331322966303,-0.699118057924277,-0.324350883589487,-0.711114342677999,-1.4905855521191,-0.0396924915273924,-0.0885039736983259,0.125683373654767,0.656021471462849,0.772541859178581,0.099875089775479,-0.000225072961091061,0.309782696927251,0.376481667198705,0.715517111341084
"Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell",0.310081256580273,0.49253520854751,0.418223809932797,0.636885183278929,0.406137801627017,0.422229830284055,0.593536560488556,0.520765853154203,0.613575307601736,0.414062208074814,-0.301617696934667,-0.218493264376964,-0.076467429742518,0.146954869313049,-0.0997149623349328,-0.425782964744869,-0.181813230438361,-0.0507125411807736,0.0718535102259562,0.0845904668593898,0.547516154910434,0.727445191476602,0.577529467158787,0.56462757931837,1.22348739681458,0.487777159443902,0.528533283801142,0.723964396988687,0.614995637194579,0.556631578556974,-0.0203315684486501,-0.353943864259964,-0.45451992146478,-0.3877455130476,-0.454166806035801,-0.0110453944747311,-0.414740478054883,-0.38592561643629,-0.317688575448475,-0.351417849772924,-0.939075476017381,-0.675572648780119,-0.6168325754462,-1.11929336380408,-1.11352204880727,-0.862637273612463,-0.869373676787041,-0.752068694732883,-0.873970110824819,-1.24657207558731,0.125982106963856,-0.115415635210573,-0.0279723803086697,0.255098229890032,0.568403958238781,0.215136231147311,0.0111000716748363,0.0936034645076042,0.232313559342331,0.532856303718902
"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",-0.665057229545728,-0.249551468464042,0.368336420045016,0.730079679763332,0.91723292195096,-0.575270157339234,-0.195741390881559,0.317757708205585,1.05471159638498,0.579878842514671,-0.76621591945761,-0.354354902914129,0.54091005667665,0.873258852631956,0.0991439592029147,-0.994788687660432,-0.421143863258882,0.390613939611768,0.52755771820414,0.409958065352698,0.469531227023216,0.591872232200834,0.67261130905101,0.391053071387672,1.22940699839096,0.622680954325251,0.546907368924416,0.607813123873002,0.478806472093835,0.69505984799045,-1.05936858195196,-0.832150715050979,-0.115036844913425,-0.0571744050842836,-0.18914060575927,-1.02109673589695,-0.805431284319311,0.44030779463003,0.117944296029234,-0.180653120731836,-0.98530094307238,-0.701558543873849,-0.306358801378731,-1.25581068178908,-1.47296727631193,-0.954249557453058,-0.959028604747462,-0.586650778790935,-0.882446017032592,-1.84357968877867,0.50901393181751,0.397573247052217,0.295902632338324,0.633410346560754,0.553185561997966,0.512739951831608,0.404842533210178,0.473875941993236,0.366287998048633,0.609860205143319
"Signaling by the B Cell Receptor (BCR)",-0.74008903850896,-0.595929169802107,-0.54289921054853,0.123075210049064,0.357557391994516,-0.755819864620786,-0.546574608732602,-0.57865640111991,0.121887415667619,0.376189718192613,-0.677822826205454,0.0633939886188224,0.192689625350212,0.252335984524269,0.239787150544312,-0.829441173372602,0.163601660784282,0.224907055620991,0.392467771894496,0.378144296618568,0.478722501714847,0.604563499595479,0.858072214533897,0.849146860010961,1.51418239171189,0.562278191639061,0.598577696336728,0.920791167407596,0.928073849935381,0.972407679933242,-0.804585997121926,-0.669554718183778,-0.887718322885306,-0.123189521851439,-0.152576727563642,-0.725557053954909,-0.711018075883963,-0.373573186490349,-0.107332025303926,-0.039945231036309,-0.840450451897825,-0.300609656757215,-0.0408612650035979,-1.50674051384988,-1.37415350788574,-0.790255442083973,-0.325070272445661,-0.290614771894597,-1.03494638817689,-1.80159918291796,0.478207901712394,0.250214457325962,0.375422299612573,1.09831439608697,1.15857007193727,0.481260400514858,0.275990804133724,0.7429945924774,1.01095415418525,1.12280220543458
"Cardiac conduction",-0.679248768060562,-0.551336839666715,-0.292084707474287,-0.0454238550711058,0.00236266086204598,-0.668643590183674,-0.529130835080958,-0.253714448342841,0.0942727684804263,-0.223508125248194,0.398980089388595,0.0533805925145801,0.0858783215712391,0.0894597154659668,0.20907006347239,0.443997935517992,0.321096460460631,0.237266048063531,0.431380186498794,0.394215641459909,0.379799311989319,0.485208162510458,0.585292081873258,0.330774254339397,0.627535549628581,0.289248345712132,0.59190715727466,0.596178450646847,0.663276312988633,0.0601483958421803,-0.605180347781234,-0.843691659746464,-0.65170518412591,-0.309678244712649,-0.461274069274115,-0.676657513138467,-0.90291469523531,-0.432226907568105,-0.250514385593721,-0.460138276333034,0.259139080625789,0.0285665220567204,-0.113659544577058,-0.544770172540154,-0.464478876316816,0.315183374529661,-0.13667801065518,-0.288854573645727,-0.351269008705464,-0.456952524419878,0.117645345013263,0.309751164022614,0.434054407827167,0.451313313584073,0.478047355938004,0.198511390111072,0.185935774401422,0.360296736303527,0.354732121936842,0.329830070585902
"Phase 0 - rapid depolarisation",-0.875781893348357,-0.379918148831919,-0.434439304396761,-0.0971970938995197,-0.219011390930665,-0.834927337033477,-0.349840831149087,-0.398025298837348,-0.0428148799712987,-0.329136426990988,0.653649859508672,0.93253675389944,0.834516671432112,0.82214709729647,1.12509120096148,0.713101046867549,1.53184673385962,1.22180700470683,1.27968892358689,1.24058892962769,-0.255992155998563,0.0637267828698962,-0.152114754811939,-0.458941450926623,0.038506291534035,-0.162445490795174,-0.118622125600734,-0.0238688787402377,-0.205190402084678,-0.32558423072683,-0.687278770833417,-0.847428480378864,-0.711615800042814,-0.302776273732197,-0.668713134091839,-0.745112900435029,-0.869797544706397,-0.550739452423302,-0.255165352851635,-0.61549999632555,0.464226598415546,0.852718468467447,0.560529716661476,0.0308028038403589,0.213704365843063,0.567047005563994,0.645434413679071,0.48186394793125,0.261821236747224,0.0506700153975267,-0.252996079053851,-0.204949719501607,-0.398830758298542,-0.297299014793668,-0.0835707142924287,-0.273517618610831,-0.344883947610899,-0.293252454915611,-0.349601829649131,-0.16914393107583
"Interleukin-10 signaling",0.112123816347572,0.131392750516552,-0.0328513424589977,0.235679294960669,0.0145715323074009,0.0267015841698894,0.0144389275116648,0.031759477433416,0.278413808363961,-0.016358363106885,1.47778040259308,0.585578279853362,0.465579756018812,0.694235794198704,0.65737718278475,1.34419369582787,0.61493023533059,0.226747057457059,0.618550522417918,0.56549067082501,0.158196297158687,-0.110841498202938,-0.159121016479936,-0.153821971009864,-0.23164571039206,0.462676321532033,-0.0873886029354381,-0.104377585094537,-0.0321804648980964,-0.385472321247427,-0.486036114985689,-0.683202467494727,-0.552395837910696,-0.230489788296465,-0.322087551270771,-0.485675766483546,-0.656328276078423,-0.393937230953144,-0.256466543314211,-0.19351772364003,0.475057251082685,0.175437548740706,-0.106213897748455,-0.204885252381741,-0.314122787454705,0.439029831696556,0.107259168176544,-0.0926632117427403,-0.0451604822240149,-0.235722609948471,-0.520767843633051,-0.448992811198104,-0.297969037209016,-0.135505275760585,-0.34449264106857,-0.495375110176164,-0.445896171849138,-0.124947644131462,-0.228780696572181,-0.297509557953215
"Toll-like Receptor Cascades",-0.349669321798476,-0.249780692042425,-0.201636262489876,0.0265395206090835,-0.0490883480456387,-0.41213583474163,-0.312493091463816,-0.332841520758971,0.0793510272229039,-0.0777944144296668,0.0463135206694539,0.352739496660549,0.0910534729406655,0.105427305855971,0.146684331343055,-0.000294524721204152,0.364523205168012,0.0248438896232524,-0.0172217011586505,0.23302118734366,0.746862684207514,0.583634115983899,0.505338592388348,0.409382624968369,0.570927474625304,0.873363624468511,0.632083211360212,0.484053962345804,0.570172349414533,0.225885774752378,-0.625498095380946,-0.54290277241612,-0.696669420582082,-0.270583226013562,-0.422450162227021,-0.615932879323246,-0.549477282821454,-0.371591774526403,-0.233131839850771,-0.389195491657429,-0.514190059342736,-0.0227793456314388,-0.216105048596414,-0.707482463810626,-0.727521888760502,-0.499325513187306,-0.0884415406319725,-0.339797981594593,-0.625598446204141,-0.703067087301515,0.328859613577657,0.258423263072741,0.358996477771718,0.589519919905831,0.444775049395214,0.358903961880029,0.247140488528308,0.534153326715232,0.516428861196619,0.455295697515805
"Apoptosis",-0.491025131108235,-0.367163734365042,-0.32563888587663,-0.0450973152461711,0.0238095458901133,-0.355715461027543,-0.300900308262657,-0.492242463455599,0.0668319862756842,0.0142685484089607,0.606145678327843,0.402358440602497,0.0877936051781493,0.0548735103440779,-0.0365967852293602,0.551375491911878,0.646175550825371,0.0107539020061642,0.133686108827688,0.29248821245064,0.442286780652013,0.29086664249678,0.276146444415449,0.191790270751247,0.421727161658962,0.472888361559311,0.328701765577644,0.375070628086253,0.27381180591275,0.200951798522855,-0.619522715584709,-0.675405973133628,-0.626380481100508,0.0176817125209337,-0.321671087710685,-0.57450948152322,-0.779367538816019,-0.361353853556391,-0.0450856639442824,-0.268011292327086,0.0082070385201688,0.179819091658089,-0.156799487723473,-0.351840429992012,-0.446868751109917,0.0284918732096531,0.212214395883753,-0.214735157388782,-0.448975700622735,-0.108268429207415,-0.0596397411789123,-0.00908529314725956,0.308110901700616,0.49116436391541,0.25680606065316,-0.0730835508840914,-0.0102166269466085,0.513416510914563,0.27753189113414,0.106955259676159
