V1 V2 V3
NR3C1 ASCL2 0.0628326734290921
NR3C1 ATF5 0.0628326734290921
NR3C1 E2F7 0.0628326734290921
NR3C1 GATA1 -0.0628326734290921
NR3C1 NFKB 0.0628326734290921
NR3C1 ZBTB33 -0.0628326734290921
NR3C1 ZNF384 0.0628326734290921
NR3C1 RARA -0.0628326734290921
NR3C1 TFDP3 0.0628326734290921
NR3C1 EGR4 -0.0628326734290921
NR3C1 JDP2 -0.0628326734290921
NR3C1 MAFB -0.0628326734290921
NR3C1 RUNX1 -0.0628326734290921
NR3C1 ARNT -0.0628326734290921
NR3C1 FOXO1 -0.0628326734290921
NR3C1 GTF3A 0.0628326734290921
NR3C1 HCFC1 0.00564342095592903
NR3C1 HIF1A 0.0628326734290921
NR3C1 LHX8 -0.0628326734290921
NR3C1 MECP2 0.0628326734290921
NR3C1 NEUROG2 -0.0628326734290921
NR3C1 PARK7 0.0628326734290921
NR3C1 SOX6 -0.0628326734290921
NR3C1 TBPL2 0.0628326734290921
NR3C1 CREB1 0.0628326734290921
NR3C1 DBP 0.0628326734290921
NR3C1 NCOA2 0.0628326734290921
NR3C1 RB1 0.0628326734290921
NR3C1 RBPJ 0.0628326734290921
NR3C1 FOXM1 -0.0628326734290921
NR3C1 NFIL3 0.0628326734290921
NR3C1 NKX2-1 -0.0628326734290921
NR3C1 PLAG1 0.0628326734290921
PAX5 PAX5 1
PAX5 PITX3 1
PAX5 TBX21 1
PAX5 TEAD4 -1
PAX5 TGFB1I1 1
PAX5 ZBTB32 -1
PAX5 DOT1L -0.0434782608695652
PAX5 HDAC1 0.0434782608695652
PAX5 NEUROG1 -0.0434782608695652
PAX5 SP1 -0.0434782608695652
PAX5 SRSF2 0.0457633265089639
PAX5 STAT1 -0.0434782608695652
PAX5 ARID4A -0.0434782608695652
PAX5 ELF2 -0.0434782608695652
PAX5 ETS1 -0.0434782608695652
PAX5 ETV3 0.0434782608695652
PAX5 EWSR1 0.00361531427719655
PAX5 HDAC3 0.0434782608695652
PAX5 HHEX -0.0434782608695652
PAX5 HOXB9 0.0434782608695652
PAX5 ING4 -0.0434782608695652
PAX5 NANOG 0.0211402742241646
PAX5 NR2E1 0.0434782608695652
PAX5 SIN3A -0.0434782608695652
PAX5 SIX1 -0.0434782608695652
PAX5 BHLHE41 0.0783588500488046
PAX5 ERF -0.0434782608695652
PAX5 MAFA 0.00109855035855216
PAX5 ZNF804A 0.00143816597104989
PAX5 FOXC1 -0.0434782608695652
PAX5 FOXF2 0.062396012758222
PAX5 MBD1 0.0788079430429686
PAX5 MYOD1 0.0434782608695652
PAX5 RUNX3 0.0434782608695652
PAX5 STOX1 0.0250086311817951
PAX5 ZGPAT 0.0434782608695652
PAX5 FHL2 0.0434782608695652
PAX5 FOXH1 0.0434782608695652
PAX5 FOXO4 0.0628692104864038
PAX5 HEY2 0.0434782608695652
PAX5 KLF1 0.00491717915604684
PAX5 KLF3 0.0434782608695652
PAX5 MAX -0.00105177920902878
PAX5 MEIS2 -0.0434782608695652
PAX5 MXI1 0.0434782608695652
PAX5 NFIA -0.0628694447615243
PAX5 NUPR1 -0.0434782608695652
PAX5 RELB -0.0434782608695652
PAX5 SALL3 -0.0434782608695652
PAX5 SMAD2 0.0434782608695652
PAX5 TBX1 0.0434782608695652
PAX5 TP53 0.0628692485750497
PAX5 CREB5 0.0434782608695652
PAX5 HOPX 0.0434782608695652
PAX5 HOXB7 0.0434782608695652
PAX5 KMT2B 0.0624887604615899
PAX5 MYBL2 0.0202793485411528
PAX5 NAB2 -0.0625196557024964
PAX5 NR4A1 -0.0434782608695652
PAX5 SMARCA1 0.0434782608695652
PAX5 ZHX2 0.0628687891035344
PAX5 FOXJ1 -0.0434782608695652
PAX5 HIC1 -0.0434782608695652
PAX5 KCNIP3 -0.0434782608695652
PAX5 SOX17 0.0434782608695652
PAX5 ETV2 0.0625622896633779
PAX5 FGF2 -0.0628193067161921
PAX5 HDGF -0.062748410073026
PAX5 HSF4 -0.0472164444387088
PAX5 HTATIP2 0.0434782608695652
PAX5 KLF15 -0.0434782608695652
PAX5 KLF6 -0.0434782608695652
PAX5 MLXIP -0.0434782608695652
PAX5 TBXT -0.0434782608695652
PAX5 ZNF202 0.0434782608695652
PAX5 ZNF354C 0.0434782608695652
PAX5 CEBPZ 0.0434782608695652
PAX5 ELF1 0.0434782608695652
PAX5 KLF9 -0.0434782608695652
PAX5 MITF 0.0628623446597737
PAX5 NEUROD1 -0.0434782608695652
PAX5 NFE2 0.0628542766532628
PAX5 NFE2L3 0.0434782608695652
PAX5 OTX2 0.0434782608695652
PAX5 SOX5 0.0434782608695652
PAX5 ZNF91 -0.0434782608695652
PAX5 ARID3A -0.000724932874590119
PAX5 E2F1 0.0434782608695652
PAX5 E2F2 0.0434782608695652
PAX5 E2F3 0.00192938401783724
PAX5 PLAGL1 -0.0434782608695652
PAX5 TFDP1 -0.00129493824916953
PAX5 TFDP2 0.0434782608695652
PAX5 BTG2 -0.0434782608695652
PAX5 FEV -0.0434782608695652
PAX5 NFE2L2 0.0434782608695652
PAX5 NR5A1 0.0434782608695652
PAX5 PLAGL2 0.0434782608695652
PAX5 SFPQ 0.0434782608695652
PAX5 SOX11 -0.0434782608695652
PAX5 SRF 0.0434782608695652
PAX5 TCF12 0.0434782608695652
PAX5 AHR -0.0434782608695652
PAX5 ATF2 -0.0434782608695652
PAX5 ATF3 -0.0628596591947803
PAX5 CEBPA -0.0434782608695652
PAX5 CEBPD -0.0434782608695652
PAX5 CREB3 -0.0434782608695652
PAX5 ELF4 0.0434782608695652
PAX5 GFI1B -0.0434782608695652
PAX5 HLX 0.0434782608695652
PAX5 HOXA1 -0.0434782608695652
PAX5 MEF2A 0.0434782608695652
PAX5 MYBL1 -0.0627479606040718
PAX5 POU2AF1 -0.0628156035298604
PAX5 POU2F2 -0.0434782608695652
PAX5 POU4F1 -0.0434782608695652
PAX5 SPDEF -0.0627530247605153
PAX5 TOX3 -0.062500425291953
PAX5 VDR 0.0434782608695652
PAX5 CREBZF 0.0434782608695652
PAX5 HOXD13 0.0434782608695652
PAX5 MLXIPL -0.000832498547683822
PAX5 NOTCH1 0.0434782608695652
PAX5 SIRT1 0.00633322339281726
PAX5 TWIST2 0.0434782608695652
PAX5 ZFPM2 -0.0434782608695652
PAX5 ENO1 -0.0434782608695652
PAX5 BATF 0.0434782608695652
PAX5 CTCFL 0.0434782608695652
PAX5 ETV6 -0.0434782608695652
PAX5 FOXI1 0.0434782608695652
PAX5 HDAC7 -0.0273646372465577
PAX5 HOXD1 -0.0434782608695652
PAX5 IKZF1 -0.0434782608695652
PAX5 POU2F1 -0.0434782608695652
PAX5 PRDM1 0.0434782608695652
PAX5 PTF1A -0.0434782608695652
PAX5 RREB1 0.0434782608695652
PAX5 ZBTB4 -0.0434782608695652
PAX5 ASCL2 -0.0434782608695652
PAX5 ATF5 -0.0434782608695652
PAX5 E2F7 -0.0434782608695652
PAX5 GATA1 0.0434782608695652
PAX5 NFKB -0.0434782608695652
PAX5 ZBTB33 0.0434782608695652
PAX5 ZNF384 -0.0434782608695652
PAX5 RARA 0.0434782608695652
PAX5 TFDP3 -0.0434782608695652
PAX5 EGR4 0.0434782608695652
PAX5 JDP2 0.0434782608695652
PAX5 MAFB 0.0434782608695652
PAX5 RUNX1 0.0434782608695652
PAX5 ARNT 0.0434782608695652
PAX5 FOXO1 0.0434782608695652
PAX5 GTF3A -0.0434782608695652
PAX5 HCFC1 -0.00390507223595306
PAX5 HIF1A -0.0434782608695652
PAX5 LHX8 0.0434782608695652
PAX5 MECP2 -0.0434782608695652
PAX5 NEUROG2 0.0434782608695652
PAX5 PARK7 -0.0434782608695652
PAX5 SOX6 0.0434782608695652
PAX5 TBPL2 -0.0434782608695652
PAX5 CREB1 -0.0434782608695652
PAX5 DBP -0.0434782608695652
PAX5 NCOA2 -0.0434782608695652
PAX5 RB1 -0.0434782608695652
PAX5 RBPJ -0.0434782608695652
PAX5 FOXM1 0.0434782608695652
PAX5 NFIL3 -0.0434782608695652
PAX5 NKX2-1 0.0434782608695652
PAX5 PLAG1 -0.0434782608695652
PITX3 PITX3 1
PITX3 TBX21 1
PITX3 TEAD4 -1
PITX3 TGFB1I1 1
PITX3 ZBTB32 -1
PITX3 DOT1L -0.0434782608695652
PITX3 HDAC1 0.0434782608695652
PITX3 NEUROG1 -0.0434782608695652
PITX3 SP1 -0.0434782608695652
PITX3 SRSF2 0.0457633265089639
PITX3 STAT1 -0.0434782608695652
PITX3 ARID4A -0.0434782608695652
PITX3 ELF2 -0.0434782608695652
PITX3 ETS1 -0.0434782608695652
PITX3 ETV3 0.0434782608695652
PITX3 EWSR1 0.00361531427719655
PITX3 HDAC3 0.0434782608695652
PITX3 HHEX -0.0434782608695652
PITX3 HOXB9 0.0434782608695652
PITX3 ING4 -0.0434782608695652
PITX3 NANOG 0.0211402742241646
PITX3 NR2E1 0.0434782608695652
PITX3 SIN3A -0.0434782608695652
PITX3 SIX1 -0.0434782608695652
PITX3 BHLHE41 0.0783588500488047
PITX3 ERF -0.0434782608695652
PITX3 MAFA 0.00109855035855216
PITX3 ZNF804A 0.00143816597104989
PITX3 FOXC1 -0.0434782608695652
PITX3 FOXF2 0.062396012758222
PITX3 MBD1 0.0788079430429686
PITX3 MYOD1 0.0434782608695652
PITX3 RUNX3 0.0434782608695652
PITX3 STOX1 0.0250086311817951
PITX3 ZGPAT 0.0434782608695652
PITX3 FHL2 0.0434782608695652
PITX3 FOXH1 0.0434782608695652
PITX3 FOXO4 0.0628692104864038
PITX3 HEY2 0.0434782608695652
PITX3 KLF1 0.00491717915604684
PITX3 KLF3 0.0434782608695652
PITX3 MAX -0.00105177920902878
PITX3 MEIS2 -0.0434782608695652
PITX3 MXI1 0.0434782608695652
PITX3 NFIA -0.0628694447615243
PITX3 NUPR1 -0.0434782608695652
PITX3 RELB -0.0434782608695652
PITX3 SALL3 -0.0434782608695652
PITX3 SMAD2 0.0434782608695652
PITX3 TBX1 0.0434782608695652
PITX3 TP53 0.0628692485750497
PITX3 CREB5 0.0434782608695652
PITX3 HOPX 0.0434782608695652
PITX3 HOXB7 0.0434782608695652
PITX3 KMT2B 0.0624887604615899
PITX3 MYBL2 0.0202793485411528
PITX3 NAB2 -0.0625196557024964
PITX3 NR4A1 -0.0434782608695652
PITX3 SMARCA1 0.0434782608695652
PITX3 ZHX2 0.0628687891035344
PITX3 FOXJ1 -0.0434782608695652
PITX3 HIC1 -0.0434782608695652
PITX3 KCNIP3 -0.0434782608695652
PITX3 SOX17 0.0434782608695652
PITX3 ETV2 0.0625622896633779
PITX3 FGF2 -0.0628193067161921
PITX3 HDGF -0.062748410073026
PITX3 HSF4 -0.0472164444387088
PITX3 HTATIP2 0.0434782608695652
PITX3 KLF15 -0.0434782608695652
PITX3 KLF6 -0.0434782608695652
PITX3 MLXIP -0.0434782608695652
PITX3 TBXT -0.0434782608695652
PITX3 ZNF202 0.0434782608695652
PITX3 ZNF354C 0.0434782608695652
PITX3 CEBPZ 0.0434782608695652
PITX3 ELF1 0.0434782608695652
PITX3 KLF9 -0.0434782608695652
PITX3 MITF 0.0628623446597736
PITX3 NEUROD1 -0.0434782608695652
PITX3 NFE2 0.0628542766532628
PITX3 NFE2L3 0.0434782608695652
PITX3 OTX2 0.0434782608695652
PITX3 SOX5 0.0434782608695652
PITX3 ZNF91 -0.0434782608695652
PITX3 ARID3A -0.000724932874590119
PITX3 E2F1 0.0434782608695652
PITX3 E2F2 0.0434782608695652
PITX3 E2F3 0.00192938401783724
PITX3 PLAGL1 -0.0434782608695652
PITX3 TFDP1 -0.00129493824916953
PITX3 TFDP2 0.0434782608695652
PITX3 BTG2 -0.0434782608695652
PITX3 FEV -0.0434782608695652
PITX3 NFE2L2 0.0434782608695652
PITX3 NR5A1 0.0434782608695652
PITX3 PLAGL2 0.0434782608695652
PITX3 SFPQ 0.0434782608695652
PITX3 SOX11 -0.0434782608695652
PITX3 SRF 0.0434782608695652
PITX3 TCF12 0.0434782608695652
PITX3 AHR -0.0434782608695652
PITX3 ATF2 -0.0434782608695652
PITX3 ATF3 -0.0628596591947803
PITX3 CEBPA -0.0434782608695652
PITX3 CEBPD -0.0434782608695652
PITX3 CREB3 -0.0434782608695652
PITX3 ELF4 0.0434782608695652
PITX3 GFI1B -0.0434782608695652
PITX3 HLX 0.0434782608695652
PITX3 HOXA1 -0.0434782608695652
PITX3 MEF2A 0.0434782608695652
PITX3 MYBL1 -0.0627479606040718
PITX3 POU2AF1 -0.0628156035298603
PITX3 POU2F2 -0.0434782608695652
PITX3 POU4F1 -0.0434782608695652
PITX3 SPDEF -0.0627530247605153
PITX3 TOX3 -0.062500425291953
PITX3 VDR 0.0434782608695652
PITX3 CREBZF 0.0434782608695652
PITX3 HOXD13 0.0434782608695652
PITX3 MLXIPL -0.000832498547683822
PITX3 NOTCH1 0.0434782608695652
PITX3 SIRT1 0.00633322339281726
PITX3 TWIST2 0.0434782608695652
PITX3 ZFPM2 -0.0434782608695652
PITX3 ENO1 -0.0434782608695652
PITX3 BATF 0.0434782608695652
PITX3 CTCFL 0.0434782608695652
PITX3 ETV6 -0.0434782608695652
PITX3 FOXI1 0.0434782608695652
PITX3 HDAC7 -0.0273646372465577
PITX3 HOXD1 -0.0434782608695652
PITX3 IKZF1 -0.0434782608695652
PITX3 POU2F1 -0.0434782608695652
PITX3 PRDM1 0.0434782608695652
PITX3 PTF1A -0.0434782608695652
PITX3 RREB1 0.0434782608695652
PITX3 ZBTB4 -0.0434782608695652
PITX3 ASCL2 -0.0434782608695652
PITX3 ATF5 -0.0434782608695652
PITX3 E2F7 -0.0434782608695652
PITX3 GATA1 0.0434782608695652
PITX3 NFKB -0.0434782608695652
PITX3 ZBTB33 0.0434782608695652
PITX3 ZNF384 -0.0434782608695652
PITX3 RARA 0.0434782608695652
PITX3 TFDP3 -0.0434782608695652
PITX3 EGR4 0.0434782608695652
PITX3 JDP2 0.0434782608695652
PITX3 MAFB 0.0434782608695652
PITX3 RUNX1 0.0434782608695652
PITX3 ARNT 0.0434782608695652
PITX3 FOXO1 0.0434782608695652
PITX3 GTF3A -0.0434782608695652
PITX3 HCFC1 -0.00390507223595306
PITX3 HIF1A -0.0434782608695652
PITX3 LHX8 0.0434782608695652
PITX3 MECP2 -0.0434782608695652
PITX3 NEUROG2 0.0434782608695652
PITX3 PARK7 -0.0434782608695652
PITX3 SOX6 0.0434782608695652
PITX3 TBPL2 -0.0434782608695652
PITX3 CREB1 -0.0434782608695652
PITX3 DBP -0.0434782608695652
PITX3 NCOA2 -0.0434782608695652
PITX3 RB1 -0.0434782608695652
PITX3 RBPJ -0.0434782608695652
PITX3 FOXM1 0.0434782608695652
PITX3 NFIL3 -0.0434782608695652
PITX3 NKX2-1 0.0434782608695652
PITX3 PLAG1 -0.0434782608695652
TBX21 TBX21 1
TBX21 TEAD4 -1
TBX21 TGFB1I1 1
TBX21 ZBTB32 -1
TBX21 DOT1L -0.0434782608695652
TBX21 HDAC1 0.0434782608695652
TBX21 NEUROG1 -0.0434782608695652
TBX21 SP1 -0.0434782608695652
TBX21 SRSF2 0.0457633265089639
TBX21 STAT1 -0.0434782608695652
TBX21 ARID4A -0.0434782608695652
TBX21 ELF2 -0.0434782608695652
TBX21 ETS1 -0.0434782608695652
TBX21 ETV3 0.0434782608695652
TBX21 EWSR1 0.00361531427719655
TBX21 HDAC3 0.0434782608695652
TBX21 HHEX -0.0434782608695652
TBX21 HOXB9 0.0434782608695652
TBX21 ING4 -0.0434782608695652
TBX21 NANOG 0.0211402742241646
TBX21 NR2E1 0.0434782608695652
TBX21 SIN3A -0.0434782608695652
TBX21 SIX1 -0.0434782608695652
TBX21 BHLHE41 0.0783588500488047
TBX21 ERF -0.0434782608695652
TBX21 MAFA 0.00109855035855216
TBX21 ZNF804A 0.0014381659710499
TBX21 FOXC1 -0.0434782608695652
TBX21 FOXF2 0.062396012758222
TBX21 MBD1 0.0788079430429686
TBX21 MYOD1 0.0434782608695652
TBX21 RUNX3 0.0434782608695652
TBX21 STOX1 0.0250086311817952
TBX21 ZGPAT 0.0434782608695652
TBX21 FHL2 0.0434782608695652
TBX21 FOXH1 0.0434782608695652
TBX21 FOXO4 0.0628692104864038
TBX21 HEY2 0.0434782608695652
TBX21 KLF1 0.00491717915604684
TBX21 KLF3 0.0434782608695652
TBX21 MAX -0.00105177920902878
TBX21 MEIS2 -0.0434782608695652
TBX21 MXI1 0.0434782608695652
TBX21 NFIA -0.0628694447615243
TBX21 NUPR1 -0.0434782608695652
TBX21 RELB -0.0434782608695652
TBX21 SALL3 -0.0434782608695652
TBX21 SMAD2 0.0434782608695652
TBX21 TBX1 0.0434782608695652
TBX21 TP53 0.0628692485750497
TBX21 CREB5 0.0434782608695652
TBX21 HOPX 0.0434782608695652
TBX21 HOXB7 0.0434782608695652
TBX21 KMT2B 0.0624887604615899
TBX21 MYBL2 0.0202793485411528
TBX21 NAB2 -0.0625196557024964
TBX21 NR4A1 -0.0434782608695652
TBX21 SMARCA1 0.0434782608695652
TBX21 ZHX2 0.0628687891035344
TBX21 FOXJ1 -0.0434782608695652
TBX21 HIC1 -0.0434782608695652
TBX21 KCNIP3 -0.0434782608695652
TBX21 SOX17 0.0434782608695652
TBX21 ETV2 0.0625622896633779
TBX21 FGF2 -0.0628193067161921
TBX21 HDGF -0.062748410073026
TBX21 HSF4 -0.0472164444387088
TBX21 HTATIP2 0.0434782608695652
TBX21 KLF15 -0.0434782608695652
TBX21 KLF6 -0.0434782608695652
TBX21 MLXIP -0.0434782608695652
TBX21 TBXT -0.0434782608695652
TBX21 ZNF202 0.0434782608695652
TBX21 ZNF354C 0.0434782608695652
TBX21 CEBPZ 0.0434782608695652
TBX21 ELF1 0.0434782608695652
TBX21 KLF9 -0.0434782608695652
TBX21 MITF 0.0628623446597736
TBX21 NEUROD1 -0.0434782608695652
TBX21 NFE2 0.0628542766532628
TBX21 NFE2L3 0.0434782608695652
TBX21 OTX2 0.0434782608695652
TBX21 SOX5 0.0434782608695652
TBX21 ZNF91 -0.0434782608695652
TBX21 ARID3A -0.000724932874590119
TBX21 E2F1 0.0434782608695652
TBX21 E2F2 0.0434782608695652
TBX21 E2F3 0.00192938401783724
TBX21 PLAGL1 -0.0434782608695652
TBX21 TFDP1 -0.00129493824916953
TBX21 TFDP2 0.0434782608695652
TBX21 BTG2 -0.0434782608695652
TBX21 FEV -0.0434782608695652
TBX21 NFE2L2 0.0434782608695652
TBX21 NR5A1 0.0434782608695652
TBX21 PLAGL2 0.0434782608695652
TBX21 SFPQ 0.0434782608695652
TBX21 SOX11 -0.0434782608695652
TBX21 SRF 0.0434782608695652
TBX21 TCF12 0.0434782608695652
TBX21 AHR -0.0434782608695652
TBX21 ATF2 -0.0434782608695652
TBX21 ATF3 -0.0628596591947803
TBX21 CEBPA -0.0434782608695652
TBX21 CEBPD -0.0434782608695652
TBX21 CREB3 -0.0434782608695652
TBX21 ELF4 0.0434782608695652
TBX21 GFI1B -0.0434782608695652
TBX21 HLX 0.0434782608695652
TBX21 HOXA1 -0.0434782608695652
TBX21 MEF2A 0.0434782608695652
TBX21 MYBL1 -0.0627479606040718
TBX21 POU2AF1 -0.0628156035298604
TBX21 POU2F2 -0.0434782608695652
TBX21 POU4F1 -0.0434782608695652
TBX21 SPDEF -0.0627530247605153
TBX21 TOX3 -0.062500425291953
TBX21 VDR 0.0434782608695652
TBX21 CREBZF 0.0434782608695652
TBX21 HOXD13 0.0434782608695652
TBX21 MLXIPL -0.000832498547683822
TBX21 NOTCH1 0.0434782608695652
TBX21 SIRT1 0.00633322339281727
TBX21 TWIST2 0.0434782608695652
TBX21 ZFPM2 -0.0434782608695652
TBX21 ENO1 -0.0434782608695652
TBX21 BATF 0.0434782608695652
TBX21 CTCFL 0.0434782608695652
TBX21 ETV6 -0.0434782608695652
TBX21 FOXI1 0.0434782608695652
TBX21 HDAC7 -0.0273646372465577
TBX21 HOXD1 -0.0434782608695652
TBX21 IKZF1 -0.0434782608695652
TBX21 POU2F1 -0.0434782608695652
TBX21 PRDM1 0.0434782608695652
TBX21 PTF1A -0.0434782608695652
TBX21 RREB1 0.0434782608695652
TBX21 ZBTB4 -0.0434782608695652
TBX21 ASCL2 -0.0434782608695652
TBX21 ATF5 -0.0434782608695652
TBX21 E2F7 -0.0434782608695652
TBX21 GATA1 0.0434782608695652
TBX21 NFKB -0.0434782608695652
TBX21 ZBTB33 0.0434782608695652
TBX21 ZNF384 -0.0434782608695652
TBX21 RARA 0.0434782608695652
TBX21 TFDP3 -0.0434782608695652
TBX21 EGR4 0.0434782608695652
TBX21 JDP2 0.0434782608695652
TBX21 MAFB 0.0434782608695652
TBX21 RUNX1 0.0434782608695652
TBX21 ARNT 0.0434782608695652
TBX21 FOXO1 0.0434782608695652
TBX21 GTF3A -0.0434782608695652
TBX21 HCFC1 -0.00390507223595306
TBX21 HIF1A -0.0434782608695652
TBX21 LHX8 0.0434782608695652
TBX21 MECP2 -0.0434782608695652
TBX21 NEUROG2 0.0434782608695652
TBX21 PARK7 -0.0434782608695652
TBX21 SOX6 0.0434782608695652
TBX21 TBPL2 -0.0434782608695652
TBX21 CREB1 -0.0434782608695652
TBX21 DBP -0.0434782608695652
TBX21 NCOA2 -0.0434782608695652
TBX21 RB1 -0.0434782608695652
TBX21 RBPJ -0.0434782608695652
TBX21 FOXM1 0.0434782608695652
TBX21 NFIL3 -0.0434782608695652
TBX21 NKX2-1 0.0434782608695652
TBX21 PLAG1 -0.0434782608695652
TEAD4 TEAD4 1
TEAD4 TGFB1I1 -1
TEAD4 ZBTB32 1
TEAD4 DOT1L 0.0434782608695652
TEAD4 HDAC1 -0.0434782608695652
TEAD4 NEUROG1 0.0434782608695652
TEAD4 SP1 0.0434782608695652
TEAD4 SRSF2 -0.0457633265089639
TEAD4 STAT1 0.0434782608695652
TEAD4 ARID4A 0.0434782608695652
TEAD4 ELF2 0.0434782608695652
TEAD4 ETS1 0.0434782608695652
TEAD4 ETV3 -0.0434782608695652
TEAD4 EWSR1 -0.00361531427719655
TEAD4 HDAC3 -0.0434782608695652
TEAD4 HHEX 0.0434782608695652
TEAD4 HOXB9 -0.0434782608695652
TEAD4 ING4 0.0434782608695652
TEAD4 NANOG -0.0211402742241646
TEAD4 NR2E1 -0.0434782608695652
TEAD4 SIN3A 0.0434782608695652
TEAD4 SIX1 0.0434782608695652
TEAD4 BHLHE41 -0.0783588500488047
TEAD4 ERF 0.0434782608695652
TEAD4 MAFA -0.00109855035855216
TEAD4 ZNF804A -0.0014381659710499
TEAD4 FOXC1 0.0434782608695652
TEAD4 FOXF2 -0.062396012758222
TEAD4 MBD1 -0.0788079430429686
TEAD4 MYOD1 -0.0434782608695652
TEAD4 RUNX3 -0.0434782608695652
TEAD4 STOX1 -0.0250086311817952
TEAD4 ZGPAT -0.0434782608695652
TEAD4 FHL2 -0.0434782608695652
TEAD4 FOXH1 -0.0434782608695652
TEAD4 FOXO4 -0.0628692104864038
TEAD4 HEY2 -0.0434782608695652
TEAD4 KLF1 -0.00491717915604684
TEAD4 KLF3 -0.0434782608695652
TEAD4 MAX 0.00105177920902878
TEAD4 MEIS2 0.0434782608695652
TEAD4 MXI1 -0.0434782608695652
TEAD4 NFIA 0.0628694447615243
TEAD4 NUPR1 0.0434782608695652
TEAD4 RELB 0.0434782608695652
TEAD4 SALL3 0.0434782608695652
TEAD4 SMAD2 -0.0434782608695652
TEAD4 TBX1 -0.0434782608695652
TEAD4 TP53 -0.0628692485750497
TEAD4 CREB5 -0.0434782608695652
TEAD4 HOPX -0.0434782608695652
TEAD4 HOXB7 -0.0434782608695652
TEAD4 KMT2B -0.0624887604615899
TEAD4 MYBL2 -0.0202793485411528
TEAD4 NAB2 0.0625196557024964
TEAD4 NR4A1 0.0434782608695652
TEAD4 SMARCA1 -0.0434782608695652
TEAD4 ZHX2 -0.0628687891035344
TEAD4 FOXJ1 0.0434782608695652
TEAD4 HIC1 0.0434782608695652
TEAD4 KCNIP3 0.0434782608695652
TEAD4 SOX17 -0.0434782608695652
TEAD4 ETV2 -0.0625622896633779
TEAD4 FGF2 0.0628193067161921
TEAD4 HDGF 0.062748410073026
TEAD4 HSF4 0.0472164444387088
TEAD4 HTATIP2 -0.0434782608695652
TEAD4 KLF15 0.0434782608695652
TEAD4 KLF6 0.0434782608695652
TEAD4 MLXIP 0.0434782608695652
TEAD4 TBXT 0.0434782608695652
TEAD4 ZNF202 -0.0434782608695652
TEAD4 ZNF354C -0.0434782608695652
TEAD4 CEBPZ -0.0434782608695652
TEAD4 ELF1 -0.0434782608695652
TEAD4 KLF9 0.0434782608695652
TEAD4 MITF -0.0628623446597736
TEAD4 NEUROD1 0.0434782608695652
TEAD4 NFE2 -0.0628542766532628
TEAD4 NFE2L3 -0.0434782608695652
TEAD4 OTX2 -0.0434782608695652
TEAD4 SOX5 -0.0434782608695652
TEAD4 ZNF91 0.0434782608695652
TEAD4 ARID3A 0.000724932874590119
TEAD4 E2F1 -0.0434782608695652
TEAD4 E2F2 -0.0434782608695652
TEAD4 E2F3 -0.00192938401783724
TEAD4 PLAGL1 0.0434782608695652
TEAD4 TFDP1 0.00129493824916953
TEAD4 TFDP2 -0.0434782608695652
TEAD4 BTG2 0.0434782608695652
TEAD4 FEV 0.0434782608695652
TEAD4 NFE2L2 -0.0434782608695652
TEAD4 NR5A1 -0.0434782608695652
TEAD4 PLAGL2 -0.0434782608695652
TEAD4 SFPQ -0.0434782608695652
TEAD4 SOX11 0.0434782608695652
TEAD4 SRF -0.0434782608695652
TEAD4 TCF12 -0.0434782608695652
TEAD4 AHR 0.0434782608695652
TEAD4 ATF2 0.0434782608695652
TEAD4 ATF3 0.0628596591947802
TEAD4 CEBPA 0.0434782608695652
TEAD4 CEBPD 0.0434782608695652
TEAD4 CREB3 0.0434782608695652
TEAD4 ELF4 -0.0434782608695652
TEAD4 GFI1B 0.0434782608695652
TEAD4 HLX -0.0434782608695652
TEAD4 HOXA1 0.0434782608695652
TEAD4 MEF2A -0.0434782608695652
TEAD4 MYBL1 0.0627479606040718
TEAD4 POU2AF1 0.0628156035298604
TEAD4 POU2F2 0.0434782608695652
TEAD4 POU4F1 0.0434782608695652
TEAD4 SPDEF 0.0627530247605153
TEAD4 TOX3 0.062500425291953
TEAD4 VDR -0.0434782608695652
TEAD4 CREBZF -0.0434782608695652
TEAD4 HOXD13 -0.0434782608695652
TEAD4 MLXIPL 0.000832498547683822
TEAD4 NOTCH1 -0.0434782608695652
TEAD4 SIRT1 -0.00633322339281726
TEAD4 TWIST2 -0.0434782608695652
TEAD4 ZFPM2 0.0434782608695652
TEAD4 ENO1 0.0434782608695652
TEAD4 BATF -0.0434782608695652
TEAD4 CTCFL -0.0434782608695652
TEAD4 ETV6 0.0434782608695652
TEAD4 FOXI1 -0.0434782608695652
TEAD4 HDAC7 0.0273646372465577
TEAD4 HOXD1 0.0434782608695652
TEAD4 IKZF1 0.0434782608695652
TEAD4 POU2F1 0.0434782608695652
TEAD4 PRDM1 -0.0434782608695652
TEAD4 PTF1A 0.0434782608695652
TEAD4 RREB1 -0.0434782608695652
TEAD4 ZBTB4 0.0434782608695652
TEAD4 ASCL2 0.0434782608695652
TEAD4 ATF5 0.0434782608695652
TEAD4 E2F7 0.0434782608695652
TEAD4 GATA1 -0.0434782608695652
TEAD4 NFKB 0.0434782608695652
TEAD4 ZBTB33 -0.0434782608695652
TEAD4 ZNF384 0.0434782608695652
TEAD4 RARA -0.0434782608695652
TEAD4 TFDP3 0.0434782608695652
TEAD4 EGR4 -0.0434782608695652
TEAD4 JDP2 -0.0434782608695652
TEAD4 MAFB -0.0434782608695652
TEAD4 RUNX1 -0.0434782608695652
