	D1_p1_rep1_auto	D4_p1_rep1_auto	D8_p1_rep1_auto	D11_p1_rep1_auto	D14_p1_rep1_auto	D1_p1_rep2_auto	D4_p1_rep2_auto	D8_p1_rep2_auto	D11_p1_rep2_auto	D14_p1_rep2_auto	D1_p2_rep1_auto	D4_p2_rep1_auto	D8_p2_rep1_auto	D11_p2_rep1_auto	D14_p2_rep1_auto	D1_p2_rep2_auto	D4_p2_rep2_auto	D8_p2_rep2_auto	D11_p2_rep2_auto	D14_p2_rep2_auto	D1_p3_rep1_auto	D4_p3_rep1_auto	D8_p3_rep1_auto	D11_p3_rep1_auto	D14_p3_rep1_auto	D1_p3_rep2_auto	D4_p3_rep2_auto	D8_p3_rep2_auto	D11_p3_rep2_auto	D14_p3_rep2_auto	D1_p1_rep1_B	D4_p1_rep1_B	D8_p1_rep1_B	D11_p1_rep1_B	D14_p1_rep1_B	D1_p1_rep2_B	D4_p1_rep2_B	D8_p1_rep2_B	D11_p1_rep2_B	D14_p1_rep2_B	D1_p2_rep1_B	D4_p2_rep1_B	D8_p2_rep1_B	D11_p2_rep1_B	D14_p2_rep1_B	D1_p2_rep2_B	D4_p2_rep2_B	D8_p2_rep2_B	D11_p2_rep2_B	D14_p2_rep2_B	D1_p3_rep1_B	D4_p3_rep1_B	D8_p3_rep1_B	D11_p3_rep1_B	D14_p3_rep1_B	D1_p3_rep2_B	D4_p3_rep2_B	D8_p3_rep2_B	D11_p3_rep2_B	D14_p3_rep2_B
XIAP	10.9639062611688	10.7243276231353	10.6771394197673	10.7238661596784	10.8801442476593	10.6829910359445	10.6140436438206	10.6549249431298	10.7078744079444	10.7122949562969	10.7976882354699	10.9334061040102	10.9566016364401	11.0815281241419	10.8995299332522	10.869711583783	10.8962927452368	10.9734410515243	10.8506156512228	10.8169469196633	10.5700804392371	10.5261952591722	10.4752409067104	10.4916988235944	10.4550425874172	10.5736929872956	10.5602608095641	10.3494647755326	10.3485586456835	10.7781256558076	10.9750221886833	11.0139071179056	10.8743334248593	10.9081675444239	11.1139666806295	10.8658116007522	11.0113802380008	10.9513173856015	10.8621219559558	11.1007083769601	11.1420518753669	10.8964172565917	11.2276102278449	11.1592930182381	10.8927052377928	11.0581870836234	11.3158183494303	11.2259780899764	11.0760108471967	10.7228273606798	10.903953976403	10.9029445993985	10.6316729599453	10.7062835459241	10.8529240861807	10.892319518089	10.8898577893214	10.7372584746143	10.8357057470923	10.8888587272158
STAG2	12.3966088736819	12.0397849019649	12.0703401930083	12.139320905075	12.2804495920337	12.2279210894821	12.0062543916762	11.9896494094968	12.1365698646556	12.2006347713374	12.3580240524094	12.4729977127584	12.2703953892846	12.4353745085696	12.3219383045284	12.3228061546415	12.3826991637818	12.325576100266	12.3786707981867	12.3315812788384	11.710825398593	11.9019137290581	11.9059659918028	11.8404125137045	11.806673376436	11.8105879733047	11.8551084440811	11.6760284008042	11.7112729758073	12.1986966898619	12.4350889553473	12.3199481432462	12.2043910984397	12.1505491021956	12.2017324054382	12.4757932832304	12.3359571457825	12.3702734190581	12.2695772833366	12.3171023173951	12.6780202530122	12.3485952119625	12.6185348489896	12.5221542227937	12.3081599174743	12.6161470790195	12.670154329784	12.5767737663431	12.5530974200218	11.9531854643233	12.1166774869001	12.1137356333655	11.9876102334272	12.0489713602918	12.0975559550506	12.1231931577279	12.1682552457292	12.0149891037482	12.1552374958853	12.2912171844505
ATP11C	9.82123378833174	9.74741749079404	9.68711960323603	9.54595606668001	9.67176938472022	9.59839182972644	9.72366924332607	9.51226235928457	9.54017602561794	9.43489952507564	9.66975216258687	9.77776952478607	9.81942094353288	9.85661767253243	9.63847642612729	9.63838271328789	9.78380132463053	9.89632326649417	9.86105084120138	9.43039622192617	9.45030029710884	9.45252725402163	9.57067900246589	9.58432479056088	9.24454503133102	9.51124182686692	9.60794923098241	9.49805275873917	9.31636447888611	9.65213525316318	10.0112951977289	9.92121136880738	9.81892400252677	9.56593186155799	9.48157148287617	10.0290649009501	9.94441288622826	9.86088911679829	9.69050186203515	9.39989416726932	10.0746843799197	9.73480135756107	10.0749475513041	10.1337152785146	9.91551801576404	10.0167473734387	10.0036310410948	10.269645721909	10.141845774596	9.57333996894712	9.8532976793017	9.87751857923846	9.77462912148993	9.60793431462396	9.44641986416667	9.83004321168282	10.050535503819	9.61729876532376	9.85691750498061	9.75970231488509
MCF2	1.88419560679011	1.1525004856604	2.44428427697773	0	1.35144425970864	2.34452667287206	2.74192817757912	2.64828247813562	1.64777501166064	1.22934868718698	1.94523849921595	2.25354654867352	1.17552584493242	1.74826810569464	0	1.42279066467618	1.03085533513735	1.07078158922565	2.36033937230764	1.77471240109354	2.91497937345178	3.5991934482193	2.36296086142051	3.42938749094097	1.64550016410891	2.07878750178304	3.01906054128155	2.47774404291279	2.8399660622729	2.66958642300768	2.90955134776312	1.77887027987924	2.72329938302152	0.984008322855822	1.14269488425806	0.932421076354055	2.38527775136691	1.67155714321112	1.66444121509993	1.70309253812798	1.0076975427779	1.69189610104477	1.15532030094974	2.28143912531061	3.21615206167214	1.72316870416496	1.06182603017616	1.49324921438736	2.71021277629158	0.936943885782435	1.97006978242158	0	2.77081371388179	2.08536186631647	2.54964620967986	3.17242930691847	2.89734930223776	2.57794861166167	2.82430994601408	3.51053165496052
ABCD1	7.77040779024737	8.37158889784316	8.91814088440788	9.52864951111526	9.61580540009256	7.7464223900502	8.34205941633657	9.02095150154446	9.52771990556351	9.44049415210638	8.66478160887873	8.56647203575838	9.15470643566165	9.54650413000063	9.60483605764823	8.80243421499137	8.77172828201968	9.03279306700598	9.63463497782342	9.44801097006013	8.14856331288485	8.37132991991101	8.94582342877684	8.92601995162781	8.54084192947215	8.07526529889873	8.15010985894128	8.83928492404198	8.94478788639112	7.32500763615579	8.04119312662622	7.94121434925168	8.50829837185779	9.48358166483311	9.03018723712144	8.26282975773181	7.92266316893247	8.73503392444456	9.44463671128778	8.85635152131737	8.79995444586362	8.32195465462497	8.1272497271487	7.52186472982377	7.53220546798495	8.68727270202729	8.29563472012097	7.76162794572288	7.98763170031099	7.0115133406204	7.9487979993565	8.16039215840677	8.78582683888317	8.95798347069097	8.52653519876476	7.88806571447354	7.77816123305274	8.91937453557417	8.57265283434356	8.29638053034686
CCDC22	9.62374977988834	9.74639076044117	9.69358416707864	9.72186644545423	10.0572453490955	9.78204628728157	9.80719196819225	9.8170380580685	10.0414979958817	10.1062181566474	10.0047333482796	9.5525514409794	9.78484152412162	9.82881377761598	9.69285716762678	9.81030295773906	9.53873895959905	9.85234085692477	9.79095286961899	9.62878156319915	9.88233608493297	9.70844982761601	9.68948407179707	9.68101127595462	9.77276837617272	10.0198973994456	9.7195733842037	9.74278222625995	9.72443041719646	9.09795758620142	9.83437354126559	9.86212840936068	9.89900800860396	10.1564541108356	10.1035722895006	9.77904275017865	9.92949068337863	10.1872473995103	10.104786945934	10.1116977349719	10.0111064250748	9.90222777472942	9.74429853614361	9.35229709520885	9.51330980230417	10.095744669367	9.6148053762526	9.71828604399235	9.54544107885557	9.4467213901028	9.85784147017442	9.8274677238154	9.87469450455727	9.92919262315729	9.75684552183084	9.89741533780299	9.87459794198001	9.94578405579123	9.82410117763732	9.5949196675836
CACNA1F	6.67143692112457	7.6463580016582	7.46336866494809	5.57882934578633	4.9298768538544	6.83787334797005	7.75208380775032	7.51817700791079	5.87293956920049	5.11333708329192	4.68418986353557	4.48252821911532	3.76421019787025	3.67781842021676	3.58758682114578	4.28476562774133	4.45053200713681	3.93615959047637	3.8858708636474	3.95700334730049	5.7172772115931	5.56030012703329	4.85667152978913	6.18330429625745	4.54534518827633	4.26845544544006	5.28172700403465	4.88577493633298	5.4965549265835	4.53704363790159	7.07680593962839	7.09125124592998	7.09394343971086	4.87581171064647	4.90642580685236	6.64420078902461	7.06228978635725	4.20825652293398	4.86833172702477	4.75188079641163	4.47409146558442	4.47201323296023	3.85805208745124	3.92213103770967	4.18102051654376	4.91426300981325	4.5078860898955	4.62046320231322	4.38950167178703	3.05584597136099	3.54829594902248	3.02282614598797	6.14769601143286	4.23580241770454	5.48201447108112	2.74963175741462	5.0554044095549	4.51550833219112	4.66283249103573	5.5095964002382
SYP	5.16948875056535	5.23609668509383	4.78948588271769	3.84502764150015	3.97644676462389	5.75558691447542	5.40779725313264	4.93109429289373	4.17536493949061	4.40389263483625	5.21384682810305	4.48252821911532	4.71011977877007	4.47482227906128	3.58758682114578	5.00446402179498	4.05732281336803	4.77682543755182	2.98030301176182	3.24426948040208	4.60056969259635	3.95793061112904	4.50825841373918	4.43512909903319	4.60964819754242	4.80069295441927	4.8789990197908	4.35216491001384	4.12323182932234	4.27691374224292	4.60072956296929	5.40383863557473	5.33008129543974	4.82693946527783	4.78526152175107	5.74662477396266	5.48974286906293	5.2118730803848	4.97171457720323	3.96936973776762	5.18485492710929	3.73003746865981	4.80742855332804	3.32343670238306	3.45307754766556	5.0203824137964	4.20172431687918	4.72318294403067	3.72215990556804	3.05584597136099	4.60543302686078	4.32242461568836	4.45744581803136	4.51700812301507	4.91310199640807	4.1839916762702	5.01999055757327	4.51550833219112	4.50615206774189	3.84469275328009
PLP2	10.3661260344183	9.68448262231328	9.34343699915478	9.66557965026949	9.71768933308932	10.4267026010063	9.69989716795985	9.52263480530553	9.67053280111009	9.76423934753984	12.1051939133104	11.6502913051214	11.3416787970963	11.5249816437606	11.2457047732965	11.9293188221313	11.7731437826412	11.3736135478642	11.6086512895627	11.5555284420883	11.5578269310147	11.8547173117563	11.8130634021751	11.5566307740204	11.9052389205005	11.7515491261366	11.8110867921592	11.7395918961904	11.7675850830991	11.2986706918918	10.6001225844394	9.76870349912394	9.53928615351792	10.036645956352	9.93756771997794	10.7031639267996	9.8432135442018	10.110890273197	10.0702614854583	9.87226295075554	12.1507394898201	11.7344757235664	11.6785964510656	10.7923727656627	10.6816520876695	12.2285436003676	11.6303513712279	11.313469814178	11.1824018504964	10.849067570152	11.5984021007989	11.8153803050263	11.9650862945766	11.8360380756472	11.7014157860196	11.6010680678189	11.6933785235277	11.9792006234865	11.7237210587672	11.6848654983806
NAA10	9.59391235842333	9.6130548497444	9.37434666434283	9.62747443151778	9.66074891451707	9.72616978924829	9.73196673435051	9.55128708658399	9.63613294205134	9.81680685020753	9.89525483207805	9.55977340423507	10.0981823921773	9.81942544806232	9.51351303225056	9.77059411768757	9.6903456782519	9.95188699464103	9.74534651698349	9.67439038348529	9.85201859985199	9.69660216758776	9.5882619789114	9.67910148593456	9.68035382977434	9.6983166587897	9.65109238201599	9.67785370084832	9.37553934811764	9.47399777839576	9.70523866764731	9.86714546427155	9.89900800860396	10.0190769903171	10.3557880978211	9.71186467265197	9.81100870107459	9.93201174078502	9.98941890594969	10.323358299088	9.89645199755508	9.93875800057908	10.120196323842	9.8232205118855	9.88631787993731	9.9034323971313	9.90561418618251	9.90057598618461	9.85450920019695	10.2253577656266	9.84111047135217	9.68691310984037	9.59721524798321	9.85027201707983	9.61890150844875	9.85166044445747	9.76922994043688	9.84021133219085	9.70598815106017	9.73225358238715
RENBP	8.2501244896931	9.0396691086167	8.88914552196122	8.93045691845795	8.79442576508815	8.3473264290088	9.15883541922937	8.9365855675472	9.02377447550487	8.83123938640686	8.97650358994485	7.96418724077187	8.74051243636939	9.24931303865054	9.25473482669036	8.94457465021774	8.17979053670425	8.63773395085163	9.44795460681139	9.12409680832679	9.4200024203742	9.55778485339931	9.29658114101447	9.26592343959026	9.50549398524863	9.50911530753078	9.70531626752703	9.62664354791689	9.26191437345119	8.79372235197746	8.58990147634612	9.33940146490916	9.1613560935576	9.21106504792141	8.89761766652186	8.56230943437826	9.32703774482748	9.40161543539818	9.14440211117192	8.73174171994819	9.25850301354404	7.88478410738747	8.62112900278076	9.31196167390211	9.80928933898405	9.46364525215681	7.92794728184602	8.59520111929531	9.3800319551037	9.94393312218437	9.27968911736384	9.64899193469593	9.4750061275693	9.57916223370478	9.49576243206844	9.44546033965319	9.59667644430046	9.64443469606332	9.29552187428208	9.35752085984765
ELF4	10.6907749868794	10.5517038369109	10.5925015999039	10.6989402069083	10.9037058142762	10.6118220930576	10.4434853708632	10.6137965444673	10.8176826363933	10.719215788103	10.8145347169988	10.8136594156252	10.8911745574079	11.0736524765796	10.7699419424771	10.8000086992689	10.7846901389491	10.836009278918	10.8730542779076	10.6089795110634	10.9030892953889	10.6949884243056	10.7866377371292	10.7252518429143	10.6596780828528	11.0311075872724	10.8513417795525	10.7874165925984	10.7760456917822	10.2749185153787	10.7857151821045	10.4611638762122	10.4393158559592	10.9015446783867	10.543799765308	10.8055740658569	10.5538333470153	10.7985988456436	10.9496711123916	10.3952053014498	11.0807632407784	11.003760749097	10.8383849437301	10.4394269977792	10.23764286974	11.0058600682038	11.1047598802676	10.807858100907	10.5519538470456	9.9059328941751	11.1633186732981	11.1132876946577	10.9709003910999	11.0027462676644	10.7438095523652	11.2540446633615	11.0193558787258	11.1215099340172	11.0903526291786	10.7760791563751
MTMR8	5.86279223412643	5.76022094097075	5.8209944727168	6.06043151134492	5.64032431266499	5.71134651013344	5.7061642630787	5.74663655142889	6.06906842658644	5.3217017173832	5.57187602293888	5.71433706818038	5.17971225428852	5.3615000783093	5.81016651139884	5.42713357931012	4.91698234019831	5.62717275328257	5.09082341085541	5.55496514868537	5.43164439108875	5.17262651398198	5.17895871494317	5.4013921605166	5.64261347717731	5.38694620060937	5.82443090683542	5.14065318612286	5.39461294635262	5.70946920732369	6.00623856953904	6.20842374697558	5.71575843933493	6.01272421574545	5.17112634597124	5.86378958280374	6.00824199814099	5.41027546423458	5.54126947498327	5.59620804331583	5.9219902591675	5.85513423622868	5.78143468351068	5.78300538896385	5.53404093396045	6.17691788965652	5.61038035316622	5.92842621862422	5.14461442992526	5.15986331151152	5.93787779290103	5.82864993503486	5.86007608681046	5.72522430815739	5.52067015859581	6.25882037450463	6.06863347697434	5.89861057719367	5.75507010804867	6.23383885264421
ZC3H12B	8.65838180607667	8.86336744729608	8.6199476006194	7.9819044348429	8.07796668392701	8.67845760767404	8.86897786034059	8.54305450271277	8.14816515693471	8.31437132298127	6.61374509345678	7.58450543025099	6.53743418146725	7.27025575472081	7.7584788637328	6.67047452062182	7.35530442181805	6.82347230508942	7.43702772030534	7.340232106176	8.38964208832326	8.58562474880052	8.53075076095731	8.52797501254849	8.5613095391639	8.50470421953368	8.56988504327409	8.1457457458461	8.46413117338708	8.79122981221091	8.98646443311825	8.75825509595279	8.42606925544718	8.1227696189273	8.4515901579551	8.82759531747178	8.74035059755591	8.17194777426618	8.25848972174511	8.2921073934888	7.01523490914558	7.59133306753358	7.24757187676828	7.71983406492439	7.72549204560446	7.29224910895266	7.69793155141248	7.55434304086066	7.31798770334736	7.44157093318789	8.77702710857675	8.7031269965962	8.5370839769344	8.70677318661509	9.00676477012535	8.67876719024724	8.798577023365	8.51907912504826	8.97017366586402	8.97868905529337
RBBP7	11.013115756656	10.9984753294491	10.940570588029	11.0255223069019	11.0539381748139	11.0249356056136	10.99745677355	10.9335984626926	11.0546265585683	11.0798043380801	11.2507227503036	11.1806316755376	11.2068174345912	11.0319913418341	10.8752795113055	11.2312458794706	11.0930817264185	11.2009114258559	11.1447696377055	11.0629630626754	11.1357427133535	11.1950852899018	11.1171769343906	11.1209759718038	11.146476607834	11.1902120309887	11.1872887724583	11.1295574992789	11.0498832921869	11.2340677467693	11.1798648170071	11.2838771597497	11.2338582833664	11.3132551420244	11.5421482091565	11.23008180649	11.2853774473282	11.2859425906995	11.3437985497129	11.5146549444127	11.5885230052254	11.4101721756436	11.4143531530692	11.2134768304751	11.2019236523553	11.5299338857733	11.2809316187558	11.2476804896404	11.2763326485751	11.2225483522389	11.4116942147591	11.4699417049075	11.3267822682891	11.3631311320996	11.2048674242245	11.3777778102066	11.4187228451911	11.4041521768213	11.2660699736364	11.1767879093519
KCND1	6.03552033569459	5.83939204552645	6.81767850057437	6.30367045790391	6.87498849346264	5.79851094844797	6.13110508901298	6.80288211330977	6.46717351887691	6.20181033087525	5.38765683436404	4.90169297012185	4.777882087422	5.13805584324072	5.45492414915569	6.03825818764163	5.05919489619692	4.59167894979399	5.58081868755849	5.55496514868537	5.77587131755967	5.47963533868861	6.00449730709391	6.16158338016528	5.4801210348457	5.05507424512536	5.85427405667494	5.71191878206842	6.60743640489078	5.14864970639329	5.85208640714717	5.65655344992076	6.06877826957821	6.34326862686263	6.67900397256731	5.59218055810475	5.37693874187272	6.14849968412225	6.41998432267313	6.43841429204045	6.10259245648204	4.79544099230775	4.74276571145614	5.16005859057803	5.20697709664351	5.71156571164176	4.5078860898955	4.90898426637989	5.14461442992526	5.33350042455601	4.2100166200436	5.3291845731101	6.70989313471066	5.93098761009616	6.10786977270107	5.58342059426119	5.78197492799808	5.63560431964315	6.13990249089131	6.11521053625691
SLC25A14	6.79896148097448	6.89504070122306	6.75971196911685	6.32387730712511	6.63707875239168	6.83787334797005	6.84288788317667	6.81643514691067	6.46717351887691	6.44385716173917	6.82196396247582	6.84940225697844	6.61358911133516	6.32273817675509	6.57437457490568	6.64646700877287	6.58397646836678	6.69143796736047	6.83315461655539	6.57661614385873	6.29974128366501	6.85313200796038	6.50997203088553	6.04778465449936	6.46386900505229	6.42479389336359	6.19472441437757	6.63314836942834	6.37736258957535	6.54988605475962	6.85121884953598	6.76553157782052	6.90449429493574	6.44393621636441	6.57317141766464	7.11985786303972	7.06228978635725	6.51887607824594	6.3577265037427	6.56412258877611	6.58504906584233	6.7999306550121	6.40017862191669	6.68214491324411	7.21544832907561	6.77050614050335	6.42342058672221	6.8385917859896	6.70212803090147	6.89441072242859	6.45225766990557	6.37446900352142	6.89073285462376	6.14449568970271	6.44583586769452	6.40244310258002	6.47393154261381	6.63551987314569	6.08555781188048	6.46969864264397
FMR1	10.6129514656085	10.4104123559294	10.370841239109	10.04611595118	10.2478813245326	10.5542823548445	10.4858051732429	10.4243288101446	9.86460831509306	10.214673271698	10.248499793227	10.535807235694	10.2143228689071	10.4441189817079	10.4856686167121	10.4594595356462	10.4479601446152	10.1988247795226	10.4093989274532	10.3539373110111	10.0179822119157	9.89367017768781	9.76013498156129	9.92130838372501	9.76396541183466	9.97745902874627	9.894927750206	9.63910078300908	9.70148726509569	10.2740262032214	10.6610879306927	10.4553456573389	10.3640210067185	9.98606893764449	10.1019874811628	10.7288769195999	10.3999535330793	10.262335081573	9.97497514781932	10.0284468795374	10.6501556775535	10.3046412091126	10.5384857233123	11.0276058433615	11.1254404267625	10.5699135769692	10.5906709469791	10.6603201572445	10.8222687683953	11.123726036649	10.0737322642295	10.049094171701	9.75336596809093	9.81952705772563	10.0390387413122	10.0748512981815	10.1201285610082	9.79894357961692	9.91650586705734	10.0817919064249
PIM2	12.7984670471318	13.1574612761743	13.697910641414	14.0890431768535	13.8939580696992	12.8809141279212	13.2387136702662	13.7247953275985	14.198225194403	13.9398978687317	11.7763292480478	11.974608452471	12.4851642401595	12.9759383170976	12.2307787864965	11.8013038621963	11.8395353943104	12.366742919956	12.9626714208039	12.2589504317234	12.5866909272595	13.1008224302236	13.4876880597169	13.6023478126095	13.6893207639342	12.8010744110655	13.1564543317773	13.3518118330884	13.89663383775	13.300543301939	12.5758708764565	12.8489326580228	13.6020888903225	13.9369560892335	13.6399289273529	12.6954186467255	12.8872728969978	13.849962299831	13.9059027627863	13.6498542267335	11.8438832441185	12.0100570642464	12.1040197708281	12.2540455577989	11.9209944490602	11.9025912726827	11.8400375060207	12.2014159289939	12.4341312265417	11.7760513507782	12.6455844528204	12.9688743827279	13.5151995415653	13.9139247014304	13.8473787609862	12.7292476790693	12.9382775762052	13.7358881320245	13.7562979859259	13.759686950554
SLC35A2	8.137430739534	8.18108654744044	8.54184712488255	8.88697856086258	8.66804414923032	8.26172025940418	8.11134983014809	8.49329416070186	8.85123685214833	8.56542863026086	8.48130214607032	8.05557382598432	8.18869614684526	8.34100006289025	8.10497377361706	8.44697772856192	8.08320238505059	8.30269979323114	8.41549264515044	7.99592699493383	8.65716412655854	8.58562474880052	8.44327912743785	8.49361541580442	8.74071471827808	8.81468868150036	8.60979686307687	8.63054846732996	8.68173786299051	8.22769322144077	8.28018109402114	8.14084003518	8.85410238169847	8.76881021719981	8.36438485015396	8.241335143198	8.12832104606789	8.84540316773083	8.89106480192293	8.41161787427454	8.51116695225468	8.24977818729793	8.13356862336627	8.49752651976129	8.19977576039349	8.74258507300263	8.2187191090899	8.13674486461708	8.41067992560962	8.37520272139696	8.7960926583229	8.77139178380954	8.67093922777064	8.66126149938062	8.80623197528827	8.77241233240558	8.56974372849974	8.73306595041899	8.48789380161289	8.6879296925358
PQBP1	10.0119345155655	10.1301148677587	10.3241095400413	10.6091726581013	10.7392688554362	10.162851511282	10.1698404894603	10.343554485342	10.6439087391398	10.7578188184456	10.6671809066738	10.2311094966842	10.6738401826993	11.0441329426693	10.6408944646607	10.4237105237699	10.3986402483894	10.5411669472807	10.9674403395323	10.8438094900581	10.5638585662473	10.9281688054407	10.8934341581261	10.8416598373254	11.04838873001	10.6364101090102	10.8614799393526	10.9578725661332	10.9244142724258	10.5007087293503	10.0798824212277	10.301697554398	10.5801088178255	10.8919243202693	10.9754270813465	10.120205051764	10.3087183846377	10.7463253257512	10.7695126349495	11.1051477004454	10.6806807456696	10.4566574666794	10.6768748582714	10.8038453272079	10.7833614338501	10.6388700371665	10.3546342445276	10.481376159601	10.7910094863792	11.2373786290393	10.4667847957297	10.8143536423691	10.864941960479	10.9610976919162	10.8633010336529	10.5681893119385	10.780357852044	10.9845217120505	10.7833183748246	10.9583505601124
PCSK1N	2.51350925888049	0.688399041149925	1.68763311336232	1.69081884076779	1.35144425970864	0.860595348454639	0.858224104418637	1.03832448140898	3.08189351002689	2.67320468151504	2.74459786478242	3.46590011689583	2.59335563313688	3.67781842021676	3.58758682114578	3.23345565924514	3.05357134410434	2.701073318065	2.70336988269922	3.04703118820738	1.96629402656938	1.43861677053175	1.02578191412873	1.06068488446962	3.07894631534633	1.05300013810918	2.52044661736748	1.71594993155115	3.35615060115943	1.34035353930544	0.949011381533769	0	0	0	3.56941528587438	0	0	1.06542837023658	1.29078160817024	2.46256624588688	0	0	1.15532030094974	0	0.634937014925181	0.821467416705392	0	0.931767391411284	2.11320338397653	0	0.980115672449718	1.12956676404114	0	0.856749760246157	1.1464771249822	0	1.38550865823904	0.995795759782085	1.45308504998028	1.31337859608834
EMD	10.0435516806676	10.271717911872	10.1470162590397	10.4412912272565	10.424409720632	10.2241568378493	10.3305483490553	10.2417561131246	10.656358743097	10.570245295836	10.6856122419986	10.4785299539943	10.6660375609709	10.474343783463	10.37826201368	10.686128333273	10.4851873255908	10.6607441997949	10.7211366524904	10.4204552179358	10.6719423829485	10.4248157199494	10.4857031096079	10.429442748974	10.5348321385227	10.794059176404	10.4942694504106	10.4233468901044	10.2965108137861	10.0639737543738	10.3422810500271	10.3940984134261	10.6031607060043	10.8117761422131	10.8336612551704	10.3434214418852	10.4258813435849	10.8447644247038	10.8008526042169	10.8566502948294	10.8331288933142	10.829017464355	10.8441757494079	10.8213981248538	10.6699497865659	10.7902966161111	10.6563081500401	10.7197606314562	10.850267821488	11.0992789915952	10.741336235048	10.5208954292999	10.4332440729314	10.5949571490724	10.3981562011604	10.8571273704015	10.5033986161538	10.57372672264	10.4440635868438	10.4860764327049
TAFAZZIN	9.76209355386466	9.87409100544859	9.81832463349095	9.27468259533188	9.16577051964858	9.91842819858299	9.9491827122738	9.99295303575455	9.08456661709237	9.24335258854336	8.77529926946213	8.86352397422696	8.60249696563881	8.75361095086465	8.93556369357195	8.94948855225457	8.7820220515649	8.80681332368682	8.87111972829815	8.86032704974723	9.663157924344	9.1948260731737	9.12783376668315	9.50891867854778	9.4494967279884	9.1039258019438	9.40867101706941	9.27940737500093	9.43023702407784	9.03192877862964	10.0421816368685	9.77672418267718	9.85952161716328	9.03667623825743	9.26357153650892	9.92639884159134	9.66099196944972	9.04960608623267	8.99697762132575	9.19303056889284	8.9431008336807	9.03376723966814	8.92421388592418	9.04645736754673	9.57212452269064	8.82543429835918	8.83851152097953	8.99226551997998	8.98162585233041	9.5132258688939	9.17919010155009	9.08083957635211	9.67123119463084	9.32929277147148	9.42874339120652	9.18094345705803	9.11619327258775	9.14894095774484	9.31926556540709	9.41200816749824
PGK1	12.6697053956613	12.8352105377688	12.9567778096329	13.1561655488377	12.6480711255776	12.9127036267748	12.8696901844163	12.7347497489612	13.4810964151635	12.5618539862476	12.2202868250422	12.0172030007148	12.4427364852179	12.3853502493823	12.2392085151123	12.0405760528332	12.0610499555986	12.4758487251709	12.366672409255	12.5068877445874	12.9426395748869	13.6793483034537	13.7926798192284	13.5926155677048	12.8555677778913	13.2960957922629	13.7697795585839	13.5835023133062	13.8136858540962	12.9193664408316	12.0532091102934	12.3882860551507	12.6477656606794	12.8613328172885	12.7525270199847	12.4211605360095	12.5300107210981	13.1527964387734	12.9183161164508	12.705352779433	12.2609037940675	12.1978222017789	12.3964621942149	11.9645200899039	11.8458437854449	12.3682406143412	12.1182621192079	12.1964027964526	12.0753060210607	11.6759806876921	12.8185227797608	13.7434109456339	13.8042008032856	13.7106856648621	13.511388338746	12.8819349125959	13.8261950111104	13.585671205143	13.5997997842788	13.5412715211937
GATA1	0.742323276102444	1.1525004856604	0.79944043800333	0	0	1.78549296793925	0.858224104418637	0	0	0	0	1.17388141771385	0	0	0	1.42279066467618	0	0	0	0	2.60605206550696	0	0	1.06068488446962	0	1.05300013810918	0	0	0	0	0	0.856407714738212	1.69667288231665	0	0	1.49413502456297	0.883533997858063	0	0	0	0	0	0	1.19358814247804	0	0	1.06182603017616	0.931767391411284	0	0	0	1.75525531175706	0	0	1.1464771249822	1.71816729491217	0	0	0	0
MAGT1	10.4662751813382	10.2681453534835	10.2576043243974	10.3220418813312	10.4462349955076	10.2417601313607	10.1678031156323	10.2604692000904	10.3505362251994	10.323133408532	10.2405887261041	10.0463688062613	10.2945928269313	10.3956663098204	10.0569366411686	10.145088080994	9.83578335716564	10.3777417745488	10.2633498124664	10.1614497064282	10.5960587013567	10.5731184707344	10.7314400880448	10.6763078051678	10.7118763310637	10.5614314444759	10.5557270383339	10.559553952992	10.5516773357393	10.9732620149388	10.4431208923906	10.6002325139817	10.8376947330902	10.3930769525968	10.3690260156014	10.4991421624806	10.6063823273826	10.890329265037	10.6144098328566	10.2977299086829	10.5280842420511	9.96314500238036	10.3814226059937	10.2280869277048	9.88547484381813	10.5013181593024	10.0278806384837	10.3984344960354	10.4898999912007	9.5506499509243	11.0172873825254	10.9504858458484	10.82935991948	10.9097217463704	10.8614198591099	10.9577389124773	11.1110901533506	10.8962182591166	10.9389340244279	10.9421059361563
SMS	9.39199322586358	9.92670495982685	10.156406694783	10.4516587912208	10.4590143860034	9.49126940383362	9.95273693711971	10.2074484473166	10.398072442634	10.4282364596277	9.97915183902494	9.97433292547608	10.7829932752864	10.5295071293434	10.2607719248715	9.94680058084166	10.0064477487956	10.8351403993736	10.4483452755804	10.3921365371102	9.67475235876346	10.1583966026863	10.1777707218198	9.96898301137401	10.0996239004604	9.68895370946316	9.98536001967864	10.187866307957	10.1013354289732	10.1006724224837	9.4489669244331	10.0905689190299	10.3798831070258	10.5990349581874	10.409308218124	9.62157618806866	9.9701610145782	10.6456035767065	10.5697948405183	10.4705413626863	10.0638266849559	10.0400528375841	10.1732991436244	9.5877094890224	9.73542017283626	10.0567866582936	10.0561574411273	10.1821896290461	10.0452302173331	9.72601939964212	9.81642278253075	10.3890777629039	10.1945234698907	10.3417580447282	10.0913382956691	9.84807999131752	10.3487431734541	10.3247411290409	10.2047971230908	10.1399203588074
